utilization.gpu [%], utilization.memory [%], memory.used [MiB]
43 %, 14 %, 1411 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1151 MiB
43 %, 14 %, 1249 MiB
43 %, 14 %, 1249 MiB
43 %, 14 %, 1249 MiB
43 %, 14 %, 1215 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1237 MiB
43 %, 14 %, 1303 MiB
43 %, 14 %, 1367 MiB
43 %, 14 %, 1311 MiB
43 %, 14 %, 1311 MiB
43 %, 14 %, 1247 MiB
43 %, 14 %, 1181 MiB
43 %, 14 %, 1197 MiB
43 %, 14 %, 1261 MiB
43 %, 14 %, 1297 MiB
43 %, 14 %, 1365 MiB
43 %, 14 %, 1433 MiB
43 %, 14 %, 1399 MiB
43 %, 14 %, 1335 MiB
43 %, 14 %, 1267 MiB
43 %, 14 %, 1315 MiB
43 %, 14 %, 1297 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1293 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1277 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1279 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1281 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
43 %, 14 %, 1283 MiB
44 %, 15 %, 1283 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1285 MiB
44 %, 15 %, 1287 MiB
44 %, 15 %, 1287 MiB
44 %, 15 %, 1287 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1289 MiB
44 %, 15 %, 1291 MiB
44 %, 15 %, 1291 MiB
44 %, 15 %, 1291 MiB
44 %, 15 %, 1291 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1293 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1295 MiB
44 %, 15 %, 1297 MiB
44 %, 15 %, 1297 MiB
44 %, 15 %, 1297 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1299 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1301 MiB
44 %, 15 %, 1303 MiB
44 %, 15 %, 1303 MiB
44 %, 15 %, 1303 MiB
44 %, 15 %, 1303 MiB
44 %, 15 %, 1303 MiB
44 %, 15 %, 1305 MiB
44 %, 15 %, 1305 MiB
44 %, 15 %, 1305 MiB
44 %, 15 %, 1305 MiB
44 %, 15 %, 1305 MiB
44 %, 15 %, 1307 MiB
44 %, 15 %, 1307 MiB
44 %, 15 %, 1307 MiB
44 %, 15 %, 1311 MiB
44 %, 15 %, 1263 MiB
44 %, 15 %, 1343 MiB
44 %, 15 %, 1447 MiB
44 %, 15 %, 1515 MiB
44 %, 15 %, 1481 MiB
44 %, 15 %, 1417 MiB
44 %, 15 %, 1361 MiB
44 %, 15 %, 1361 MiB
44 %, 15 %, 1391 MiB
44 %, 15 %, 1371 MiB
15 %, 1 %, 1371 MiB
15 %, 1 %, 1371 MiB
15 %, 1 %, 1371 MiB
15 %, 1 %, 1371 MiB
15 %, 1 %, 1339 MiB
15 %, 1 %, 1421 MiB
15 %, 1 %, 1575 MiB
15 %, 1 %, 1541 MiB
15 %, 1 %, 1477 MiB
15 %, 1 %, 1421 MiB
15 %, 1 %, 1421 MiB
15 %, 1 %, 1451 MiB
15 %, 1 %, 1431 MiB
15 %, 1 %, 1431 MiB
15 %, 1 %, 1431 MiB
15 %, 1 %, 1431 MiB
15 %, 1 %, 1431 MiB
15 %, 1 %, 1399 MiB
15 %, 1 %, 1545 MiB
15 %, 1 %, 1699 MiB
15 %, 1 %, 1835 MiB
15 %, 1 %, 1819 MiB
15 %, 1 %, 1673 MiB
15 %, 1 %, 1673 MiB
15 %, 1 %, 1549 MiB
15 %, 1 %, 1549 MiB
15 %, 1 %, 1645 MiB
15 %, 1 %, 1645 MiB
15 %, 1 %, 1627 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1619 MiB
15 %, 1 %, 1587 MiB
15 %, 1 %, 1499 MiB
15 %, 1 %, 1499 MiB
15 %, 1 %, 1573 MiB
15 %, 1 %, 1727 MiB
15 %, 1 %, 1727 MiB
15 %, 1 %, 1645 MiB
15 %, 1 %, 1645 MiB
15 %, 1 %, 1619 MiB
15 %, 1 %, 1619 MiB
15 %, 1 %, 1619 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1583 MiB
15 %, 1 %, 1545 MiB
15 %, 1 %, 1629 MiB
15 %, 1 %, 1773 MiB
15 %, 1 %, 1691 MiB
15 %, 1 %, 1691 MiB
15 %, 1 %, 1625 MiB
15 %, 1 %, 1625 MiB
15 %, 1 %, 1661 MiB
15 %, 1 %, 1635 MiB
15 %, 1 %, 1635 MiB
15 %, 1 %, 1635 MiB
15 %, 1 %, 1635 MiB
15 %, 1 %, 1597 MiB
15 %, 1 %, 1661 MiB
15 %, 1 %, 1825 MiB
15 %, 1 %, 1807 MiB
15 %, 1 %, 1743 MiB
15 %, 1 %, 1677 MiB
15 %, 1 %, 1677 MiB
15 %, 1 %, 1723 MiB
15 %, 1 %, 1687 MiB
15 %, 1 %, 1687 MiB
15 %, 1 %, 1687 MiB
15 %, 1 %, 1687 MiB
15 %, 1 %, 1641 MiB
15 %, 1 %, 1777 MiB
15 %, 1 %, 1797 MiB
15 %, 1 %, 2085 MiB
15 %, 1 %, 2085 MiB
15 %, 1 %, 1939 MiB
15 %, 1 %, 1939 MiB
15 %, 1 %, 1801 MiB
15 %, 1 %, 1801 MiB
15 %, 1 %, 1801 MiB
15 %, 1 %, 1893 MiB
15 %, 1 %, 1893 MiB
15 %, 1 %, 1831 MiB
15 %, 1 %, 1831 MiB
15 %, 1 %, 1831 MiB
15 %, 1 %, 1831 MiB
74 %, 23 %, 1831 MiB
74 %, 23 %, 1831 MiB
74 %, 23 %, 1831 MiB
74 %, 23 %, 1831 MiB
74 %, 23 %, 1831 MiB
74 %, 23 %, 1743 MiB
74 %, 23 %, 1743 MiB
74 %, 23 %, 1807 MiB
74 %, 23 %, 1819 MiB
74 %, 23 %, 1979 MiB
74 %, 23 %, 1905 MiB
74 %, 23 %, 1905 MiB
74 %, 23 %, 1881 MiB
74 %, 23 %, 1881 MiB
74 %, 23 %, 1795 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1799 MiB
74 %, 23 %, 1863 MiB
74 %, 23 %, 2035 MiB
74 %, 23 %, 1961 MiB
74 %, 23 %, 1961 MiB
74 %, 23 %, 1885 MiB
74 %, 23 %, 1885 MiB
74 %, 23 %, 1935 MiB
74 %, 23 %, 1911 MiB
74 %, 23 %, 1911 MiB
74 %, 23 %, 1911 MiB
74 %, 23 %, 1911 MiB
74 %, 23 %, 1855 MiB
74 %, 23 %, 1859 MiB
74 %, 23 %, 2015 MiB
74 %, 23 %, 2095 MiB
74 %, 23 %, 2021 MiB
74 %, 23 %, 2021 MiB
74 %, 23 %, 1945 MiB
74 %, 23 %, 1945 MiB
74 %, 23 %, 1995 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 1919 MiB
74 %, 23 %, 1925 MiB
74 %, 23 %, 1925 MiB
74 %, 23 %, 1981 MiB
74 %, 23 %, 2037 MiB
74 %, 23 %, 2037 MiB
74 %, 23 %, 1981 MiB
74 %, 23 %, 1981 MiB
74 %, 23 %, 2031 MiB
74 %, 23 %, 2031 MiB
74 %, 23 %, 2095 MiB
74 %, 23 %, 2175 MiB
74 %, 23 %, 2239 MiB
74 %, 23 %, 2179 MiB
74 %, 23 %, 2179 MiB
74 %, 23 %, 2115 MiB
74 %, 23 %, 2035 MiB
74 %, 23 %, 2035 MiB
74 %, 23 %, 1975 MiB
74 %, 23 %, 1975 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 2023 MiB
74 %, 23 %, 2023 MiB
74 %, 23 %, 2023 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 1967 MiB
74 %, 23 %, 2031 MiB
74 %, 23 %, 2111 MiB
74 %, 23 %, 2175 MiB
74 %, 23 %, 2119 MiB
74 %, 23 %, 2119 MiB
74 %, 23 %, 2055 MiB
74 %, 23 %, 1975 MiB
74 %, 23 %, 1975 MiB
74 %, 23 %, 1975 MiB
74 %, 23 %, 1915 MiB
74 %, 23 %, 1851 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1963 MiB
74 %, 23 %, 1963 MiB
74 %, 23 %, 1963 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1907 MiB
74 %, 23 %, 1971 MiB
74 %, 23 %, 2051 MiB
69 %, 15 %, 2115 MiB
69 %, 15 %, 2059 MiB
69 %, 15 %, 1995 MiB
69 %, 15 %, 1995 MiB
69 %, 15 %, 1915 MiB
69 %, 15 %, 1915 MiB
69 %, 15 %, 1859 MiB
69 %, 15 %, 1795 MiB
69 %, 15 %, 1813 MiB
69 %, 15 %, 1813 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 1887 MiB
69 %, 15 %, 1887 MiB
69 %, 15 %, 1795 MiB
69 %, 15 %, 1807 MiB
69 %, 15 %, 1899 MiB
69 %, 15 %, 1899 MiB
69 %, 15 %, 1899 MiB
69 %, 15 %, 1899 MiB
69 %, 15 %, 1899 MiB
69 %, 15 %, 2033 MiB
69 %, 15 %, 2065 MiB
69 %, 15 %, 2209 MiB
69 %, 15 %, 2465 MiB
69 %, 15 %, 2465 MiB
69 %, 15 %, 2431 MiB
69 %, 15 %, 2399 MiB
69 %, 15 %, 2307 MiB
69 %, 15 %, 2307 MiB
69 %, 15 %, 2195 MiB
69 %, 15 %, 2195 MiB
69 %, 15 %, 2067 MiB
69 %, 15 %, 2067 MiB
69 %, 15 %, 1923 MiB
69 %, 15 %, 1923 MiB
69 %, 15 %, 1805 MiB
69 %, 15 %, 1805 MiB
69 %, 15 %, 1805 MiB
69 %, 15 %, 1841 MiB
69 %, 15 %, 1887 MiB
69 %, 15 %, 1887 MiB
69 %, 15 %, 1887 MiB
69 %, 15 %, 1841 MiB
69 %, 15 %, 1841 MiB
69 %, 15 %, 1841 MiB
69 %, 15 %, 1841 MiB
69 %, 15 %, 1925 MiB
69 %, 15 %, 1997 MiB
69 %, 15 %, 2125 MiB
69 %, 15 %, 2097 MiB
69 %, 15 %, 2051 MiB
69 %, 15 %, 1995 MiB
69 %, 15 %, 1931 MiB
69 %, 15 %, 1859 MiB
69 %, 15 %, 1859 MiB
69 %, 15 %, 1807 MiB
69 %, 15 %, 1753 MiB
69 %, 15 %, 1743 MiB
69 %, 15 %, 1835 MiB
69 %, 15 %, 1835 MiB
69 %, 15 %, 1835 MiB
69 %, 15 %, 1789 MiB
69 %, 15 %, 1789 MiB
69 %, 15 %, 1789 MiB
69 %, 15 %, 1789 MiB
69 %, 15 %, 1873 MiB
69 %, 15 %, 2009 MiB
69 %, 15 %, 2073 MiB
69 %, 15 %, 2045 MiB
69 %, 15 %, 1999 MiB
69 %, 15 %, 1943 MiB
69 %, 15 %, 1879 MiB
69 %, 15 %, 1807 MiB
69 %, 15 %, 1807 MiB
69 %, 15 %, 1755 MiB
69 %, 15 %, 1701 MiB
69 %, 15 %, 1701 MiB
69 %, 15 %, 1783 MiB
69 %, 15 %, 1783 MiB
69 %, 15 %, 1783 MiB
69 %, 15 %, 1737 MiB
69 %, 15 %, 1737 MiB
69 %, 15 %, 1737 MiB
69 %, 15 %, 1737 MiB
69 %, 15 %, 1805 MiB
69 %, 15 %, 1957 MiB
69 %, 15 %, 2021 MiB
69 %, 15 %, 1993 MiB
80 %, 28 %, 1947 MiB
80 %, 28 %, 1891 MiB
80 %, 28 %, 1827 MiB
80 %, 28 %, 1755 MiB
80 %, 28 %, 1755 MiB
80 %, 28 %, 1709 MiB
80 %, 28 %, 1677 MiB
80 %, 28 %, 1677 MiB
80 %, 28 %, 1713 MiB
80 %, 28 %, 1703 MiB
80 %, 28 %, 1799 MiB
80 %, 28 %, 1895 MiB
80 %, 28 %, 1895 MiB
80 %, 28 %, 1895 MiB
80 %, 28 %, 1895 MiB
80 %, 28 %, 1895 MiB
80 %, 28 %, 1861 MiB
80 %, 28 %, 1765 MiB
80 %, 28 %, 1765 MiB
80 %, 28 %, 1693 MiB
80 %, 28 %, 1693 MiB
80 %, 28 %, 1789 MiB
80 %, 28 %, 1789 MiB
80 %, 28 %, 1789 MiB
80 %, 28 %, 1789 MiB
80 %, 28 %, 1789 MiB
80 %, 28 %, 1919 MiB
80 %, 28 %, 2079 MiB
80 %, 28 %, 2335 MiB
80 %, 28 %, 2335 MiB
80 %, 28 %, 2293 MiB
80 %, 28 %, 2245 MiB
80 %, 28 %, 2149 MiB
80 %, 28 %, 2149 MiB
80 %, 28 %, 2037 MiB
80 %, 28 %, 2037 MiB
80 %, 28 %, 1909 MiB
80 %, 28 %, 1909 MiB
80 %, 28 %, 1773 MiB
80 %, 28 %, 1773 MiB
80 %, 28 %, 1761 MiB
80 %, 28 %, 1651 MiB
80 %, 28 %, 1651 MiB
80 %, 28 %, 1669 MiB
80 %, 28 %, 1699 MiB
80 %, 28 %, 1747 MiB
80 %, 28 %, 1747 MiB
80 %, 28 %, 1747 MiB
80 %, 28 %, 1729 MiB
80 %, 28 %, 1729 MiB
80 %, 28 %, 1729 MiB
80 %, 28 %, 1729 MiB
80 %, 28 %, 1853 MiB
80 %, 28 %, 1981 MiB
80 %, 28 %, 1933 MiB
80 %, 28 %, 1877 MiB
80 %, 28 %, 1813 MiB
80 %, 28 %, 1813 MiB
80 %, 28 %, 1745 MiB
80 %, 28 %, 1733 MiB
80 %, 28 %, 1685 MiB
80 %, 28 %, 1637 MiB
80 %, 28 %, 1591 MiB
80 %, 28 %, 1609 MiB
80 %, 28 %, 1639 MiB
80 %, 28 %, 1687 MiB
80 %, 28 %, 1687 MiB
80 %, 28 %, 1687 MiB
80 %, 28 %, 1669 MiB
80 %, 28 %, 1669 MiB
80 %, 28 %, 1669 MiB
80 %, 28 %, 1669 MiB
80 %, 28 %, 1793 MiB
80 %, 28 %, 1921 MiB
80 %, 28 %, 1873 MiB
80 %, 28 %, 1817 MiB
80 %, 28 %, 1753 MiB
80 %, 28 %, 1685 MiB
80 %, 28 %, 1685 MiB
80 %, 28 %, 1685 MiB
80 %, 28 %, 1625 MiB
80 %, 28 %, 1577 MiB
80 %, 28 %, 1531 MiB
80 %, 28 %, 1531 MiB
80 %, 28 %, 1579 MiB
80 %, 28 %, 1627 MiB
80 %, 28 %, 1627 MiB
80 %, 28 %, 1627 MiB
80 %, 28 %, 1561 MiB
80 %, 28 %, 1609 MiB
80 %, 28 %, 1609 MiB
82 %, 29 %, 1609 MiB
82 %, 29 %, 1733 MiB
82 %, 29 %, 1861 MiB
82 %, 29 %, 1813 MiB
82 %, 29 %, 1757 MiB
82 %, 29 %, 1693 MiB
82 %, 29 %, 1625 MiB
82 %, 29 %, 1625 MiB
82 %, 29 %, 1577 MiB
82 %, 29 %, 1529 MiB
82 %, 29 %, 1529 MiB
82 %, 29 %, 1595 MiB
82 %, 29 %, 1661 MiB
82 %, 29 %, 1597 MiB
82 %, 29 %, 1581 MiB
82 %, 29 %, 1581 MiB
82 %, 29 %, 1679 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1777 MiB
82 %, 29 %, 1711 MiB
82 %, 29 %, 1663 MiB
82 %, 29 %, 1663 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 1761 MiB
82 %, 29 %, 2005 MiB
82 %, 29 %, 2005 MiB
82 %, 29 %, 2261 MiB
82 %, 29 %, 2261 MiB
82 %, 29 %, 2211 MiB
82 %, 29 %, 2161 MiB
82 %, 29 %, 2063 MiB
82 %, 29 %, 2063 MiB
82 %, 29 %, 1951 MiB
82 %, 29 %, 1951 MiB
82 %, 29 %, 1823 MiB
82 %, 29 %, 1823 MiB
82 %, 29 %, 1691 MiB
82 %, 29 %, 1691 MiB
82 %, 29 %, 1593 MiB
82 %, 29 %, 1495 MiB
82 %, 29 %, 1495 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1435 MiB
82 %, 29 %, 1435 MiB
82 %, 29 %, 1451 MiB
82 %, 29 %, 1501 MiB
82 %, 29 %, 1501 MiB
82 %, 29 %, 1501 MiB
82 %, 29 %, 1535 MiB
82 %, 29 %, 1501 MiB
82 %, 29 %, 1451 MiB
82 %, 29 %, 1427 MiB
82 %, 29 %, 1477 MiB
82 %, 29 %, 1477 MiB
82 %, 29 %, 1477 MiB
82 %, 29 %, 1599 MiB
82 %, 29 %, 1727 MiB
82 %, 29 %, 1651 MiB
82 %, 29 %, 1595 MiB
82 %, 29 %, 1595 MiB
82 %, 29 %, 1531 MiB
82 %, 29 %, 1465 MiB
82 %, 29 %, 1465 MiB
82 %, 29 %, 1431 MiB
82 %, 29 %, 1381 MiB
82 %, 29 %, 1351 MiB
82 %, 29 %, 1385 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1451 MiB
82 %, 29 %, 1451 MiB
82 %, 29 %, 1451 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1351 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1401 MiB
82 %, 29 %, 1523 MiB
82 %, 29 %, 1651 MiB
82 %, 29 %, 1601 MiB
82 %, 29 %, 1545 MiB
82 %, 29 %, 1481 MiB
82 %, 29 %, 1415 MiB
82 %, 29 %, 1415 MiB
83 %, 28 %, 1381 MiB
83 %, 28 %, 1331 MiB
83 %, 28 %, 1281 MiB
83 %, 28 %, 1251 MiB
83 %, 28 %, 1285 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1351 MiB
83 %, 28 %, 1351 MiB
83 %, 28 %, 1351 MiB
83 %, 28 %, 1351 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1301 MiB
83 %, 28 %, 1423 MiB
83 %, 28 %, 1551 MiB
83 %, 28 %, 1501 MiB
83 %, 28 %, 1445 MiB
83 %, 28 %, 1381 MiB
83 %, 28 %, 1315 MiB
83 %, 28 %, 1315 MiB
83 %, 28 %, 1281 MiB
83 %, 28 %, 1231 MiB
83 %, 28 %, 1201 MiB
83 %, 28 %, 1167 MiB
83 %, 28 %, 1243 MiB
83 %, 28 %, 1243 MiB
83 %, 28 %, 1243 MiB
83 %, 28 %, 1307 MiB
83 %, 28 %, 1249 MiB
83 %, 28 %, 1249 MiB
83 %, 28 %, 1249 MiB
83 %, 28 %, 1249 MiB
83 %, 28 %, 1249 MiB
83 %, 28 %, 1371 MiB
83 %, 28 %, 1435 MiB
83 %, 28 %, 1499 MiB
83 %, 28 %, 1449 MiB
83 %, 28 %, 1393 MiB
83 %, 28 %, 1329 MiB
83 %, 28 %, 1329 MiB
83 %, 28 %, 1263 MiB
83 %, 28 %, 1255 MiB
83 %, 28 %, 1223 MiB
83 %, 28 %, 1173 MiB
83 %, 28 %, 1237 MiB
83 %, 28 %, 1237 MiB
83 %, 28 %, 1367 MiB
83 %, 28 %, 1497 MiB
83 %, 28 %, 1369 MiB
83 %, 28 %, 1369 MiB
83 %, 28 %, 1239 MiB
83 %, 28 %, 1239 MiB
83 %, 28 %, 1239 MiB
83 %, 28 %, 1207 MiB
83 %, 28 %, 1207 MiB
83 %, 28 %, 1207 MiB
83 %, 28 %, 1207 MiB
83 %, 28 %, 1207 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
83 %, 28 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
54 %, 17 %, 1109 MiB
